track_id,title,artist,duration,tempo,loudness,key,mode,time_signature,danceability,energy
TRAVMXQ128E0785F82,If You Should Walk Away,Chris Clark,192.65261,160.011,-13.781,10,0,4,0.0,0.0
TRAVMYN12903CB58A2,I Hate to Be the One to Say,Gene Chandler,144.71791,125.028,-9.693,4,1,4,0.0,0.0
TRAVMZX128F14AB117,Caravane (Live 2006),Raphaël,234.39628,99.75,-6.373,7,1,1,0.0,0.0
TRAVNDK128F92E3F08,Take Over,Parachute Band,272.14322,143.864,-5.049,0,1,4,0.0,0.0
TRAVNHK12903CC5B48,Elbow Macaroni (Skit),Tech N9ne,90.14812,191.383,-23.923,5,0,4,0.0,0.0
TRAVNKA128F42282D4,Ich vermiss dich (Radio Mix),Jenney,228.80608,170.017,-3.823,7,1,4,0.0,0.0
TRAVNKY12903CCC5B3,Torero,Blingtones,29.57016,133.211,-9.726,1,1,4,0.0,0.0
TRAVNLT128F93528AB,Baila Baila  Vent Remix,Deekline & Wizard,325.92934,133.987,-5.563,4,0,4,0.0,0.0
TRAVNSS12903CAE1EF,Crazy Groove,Terje Lie,267.38893,98.001,-11.179,6,1,5,0.0,0.0
TRAVNST128F422EBD2,As The Sleeper Awakes,Soilwork,258.16771,113.957,-3.282,11,0,3,0.0,0.0
TRAVNUK128F92F274F,LEAVE!,V V Brown,203.31057,100.009,-6.452,2,0,5,0.0,0.0
TRAVNUX128F422231A,The Fugitives,Blindman's Sun,639.42485,101.172,-9.324,1,0,4,0.0,0.0
TRAVNVI128F4298D23,You Are Allowed 20 Birthday Parties (Album),Patton Oswalt,338.05016,71.031,-12.769,1,1,1,0.0,0.0
TRAVNYY12903CA6AA3,Liftoff,X-Raided,281.83465,73.052,-6.392,7,1,4,0.0,0.0
TRAVOAF12903CC29FB,La java bleue,Bézu,145.99791,103.541,-6.655,5,1,3,0.0,0.0
TRAVOBO128F422B7BC,Se un mio desir...Cedi al duo!,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,225.14893,79.261,-25.349,5,0,5,0.0,0.0
TRAVOFJ128F933DEA1,Missing You,Anthony Cruz,217.75628,161.899,-4.481,1,1,4,0.0,0.0
TRAVOHH128F4247EF9,Sounds So Good,Ashton Shepherd,207.09832,154.354,-4.66,4,1,4,0.0,0.0
TRAVOJH12903CF3E86,I Love Being Single (club extended mix),Anthony Watson,346.27873,190.01,-6.73,8,1,4,0.0,0.0
TRAVOLQ128F9322DB4,Valentin Alsina,2 Minutos,91.34975,95.502,-11.867,8,0,4,0.0,0.0
TRAVONG128F148A68D,Everywhere (Dream Album Version),Michelle Tumes,228.72771,124.104,-8.278,7,1,4,0.0,0.0
TRAVOPU128F9360B7D,High Horse,Daniel Johnston,153.33832,128.022,-8.208,0,1,4,0.0,0.0
TRAVOTJ128F1472926,Noche De Ronda,Nelson Ned,234.57914,91.044,-12.452,4,0,5,0.0,0.0
TRAVOVP128E078512B,Find My Way (Album Version),P.O.D.,189.54404,162.019,-3.753,7,0,4,0.0,0.0
TRAVOWQ128F931412C,I Didn't Know,Benny Spellman,171.75465,101.163,-18.498,5,1,4,0.0,0.0
TRAVOXE12903D0FBB2,Good Old Dancehall Vibes,Beres Hammond Feat. Jah Youth,247.77098,150.788,-5.652,7,1,4,0.0,0.0
TRAVOXW12903CA910B,The Sound of C (Acapella),Confetti's,40.17587,112.549,-8.99,2,1,4,0.0,0.0
TRAVOYJ128F92DD470,The Barnyards Of Delgaty (Live),Tommy Makem;The Clancy Brothers,121.67791,100.831,-13.906,5,1,4,0.0,0.0
TRAVPGQ128E079530E,All The Rage (Clean Album Version),Funeral For A Friend,217.49506,190.116,-3.624,3,0,4,0.0,0.0
TRAVPHB128F92DA4F5,Lost In Space,Hatiras,295.3922,130.017,-5.113,1,1,4,0.0,0.0
TRAVPHL128F424EAE1,Who Are You,3 Doors Down,188.65587,150.077,-4.706,0,0,4,0.0,0.0
TRAVPKC128F424C826,To Leave The Building In Order To See What's Inside,Marygold,227.05587,96.875,-3.851,0,1,4,0.0,0.0
TRAVPNQ128F933F216,In The Void,Delta 9,159.76444,197.143,-3.352,9,0,7,0.0,0.0
TRAVPOK128F423276A,My Lady From South Of Detroit (LP Version),Cactus,266.39628,144.217,-15.135,2,1,4,0.0,0.0
TRAVPOV128F429EC1B,You (featuring Tank) (Amended Album Version),Plies featuring Tank,218.04363,73.178,-5.672,9,0,4,0.0,0.0
TRAVPQQ128F92F998A,Picture Book,Ray Davies,151.87546,123.085,-11.298,7,1,4,0.0,0.0
TRAVPRG12903CCBF03,Beautiful One,Terry Dexter,281.86077,100.98,-8.489,1,1,4,0.0,0.0
TRAVPSC128F147BEA8,Consumers (Album Version),45 Grave,130.66404,130.49,-7.204,11,0,3,0.0,0.0
TRAVPUM128F422062C,Fire,Diamond Rexx,181.39383,103.14,-7.412,8,1,4,0.0,0.0
TRAVPYA128F92D944F,El Jamaiquino,Poncho Sanchez,339.80036,125.648,-13.462,0,1,4,0.0,0.0
TRAVPYY128F92CEBAB,Britney,Bebo Norman,213.4722,96.091,-6.291,5,1,4,0.0,0.0
TRAVQBP128F145BB9B,Tongue,Butthole Surfers,126.64118,122.47,-9.423,1,1,5,0.0,0.0
TRAVQCA12903CA2F92,How Do I Maintain Pt. II,Shout Out Out Out Out,233.9522,120.006,-7.571,5,1,4,0.0,0.0
TRAVQEN12903CC828C,Quickstep,FSTZ,257.09669,140.17,-7.173,11,1,3,0.0,0.0
TRAVQER128F426FFDA,Not Meant To Be Found,Alan Silvestri,42.91873,201.541,-14.931,6,1,1,0.0,0.0
TRAVQGZ128F4231CEF,Can't Buy A Miracle - Album Version,Randy Stonehill,227.16036,122.161,-8.724,7,1,4,0.0,0.0
TRAVQIO128E0790E80,If Loving You Is Wrong I Don't Wanna Be Right,George Faith,277.08036,119.866,-14.237,11,0,4,0.0,0.0
TRAVQPL128F9308D97,Son Of A Bitch,Uriah Heep,243.98322,141.118,-7.977,2,1,4,0.0,0.0
TRAVQSW12903CE12F8,À l'arraché,Edgar Bori,274.83383,76.562,-16.758,9,0,3,0.0,0.0
TRAVQTM12903CE81E9,Le Chant Du Tropeau (La Canción Del Rebaño) Vals Tirolés,Yvette Horner,137.32526,62.614,-7.748,1,1,4,0.0,0.0
TRAVQUU128F92FA4E0,Going Home (Album Version),Marc Broussard,222.22322,101.694,-10.462,9,1,4,0.0,0.0
TRAVQWO128F429BC6B,Down,Montrose,197.51138,85.493,-12.505,5,0,7,0.0,0.0
TRAVQZF128F92F3CE3,Three Nil (live) (Album Version),Slipknot,297.53424,122.865,-3.194,7,1,1,0.0,0.0
TRAVRAE12903CC95D8,SUPER RISTA,TRAM 11,303.04608,90.02,-7.212,9,1,4,0.0,0.0
TRAVRIX128F92E8629,Ogni Silenzio,Petrol,273.24036,121.99,-7.417,0,1,4,0.0,0.0
TRAVRJA128F9329C4C,The Money Will Roll Right In,Mudhoney,166.32118,81.419,-5.13,6,0,4,0.0,0.0
TRAVRKK128F92F4F7D,Sentimental Journey,Barbara Lusch,203.65016,100.278,-13.552,10,0,7,0.0,0.0
TRAVRNN128F93234A9,Someday You Will,John Wesley Ryles,132.30975,148.68,-12.113,5,1,4,0.0,0.0
TRAVROB128F9305B80,Baby's On Fire,Eno,316.99546,121.966,-9.645,8,1,4,0.0,0.0
TRAVROF128F421AC2D,Mill Creek,Darden Smith,234.73587,120.049,-14.18,0,1,4,0.0,0.0
TRAVRPL128F145E874,Breathless,Lifer,286.53669,98.513,-6.292,1,0,4,0.0,0.0
TRAVRTO128F4280C14,Spotlight,Future Leaders of the World,249.67791,120.638,-4.177,8,1,4,0.0,0.0
TRAVRTQ12903CC8AA3,Put Some $ On It,Messy Marv & D.Z.,273.03138,157.007,-6.303,3,0,3,0.0,0.0
TRAVSAW128F9339DF2,Be & Flower,The Tall Grass,273.73669,136.163,-19.92,9,0,4,0.0,0.0
TRAVSHM128F422C50D,Sweet Child O' Mine (Alternate Mix),Green and Yellow,358.79138,126.271,-10.149,7,1,4,0.0,0.0
TRAVSQE12903CB6879,The Death Of Romance,Zeromancer,207.17669,117.027,-6.236,4,0,4,0.0,0.0
TRAVSQI128F4255127,Reflections,David Arkenstone,508.89098,109.936,-23.577,7,1,4,0.0,0.0
TRAVSRW128F4294603,I've Been Missin' You,Kenny G,255.7122,117.661,-17.569,0,1,4,0.0,0.0
TRAVSSU128F145DDE9,Children's Song No. 3,Renee Rosnes,320.522,108.234,-20.343,7,1,1,0.0,0.0
TRAVSVL128F14B12BE,Lotion (LP Version),Deftones,237.73995,102.724,-3.59,1,1,4,0.0,0.0
TRAVSZP128F92C53A0,Going Out West,Jesse Malin,147.85261,133.404,-10.554,2,1,1,0.0,0.0
TRAVTEH128E07953EA,The Radio Saved My Life Tonight,Bon Jovi,314.20036,142.141,-5.567,3,1,4,0.0,0.0
TRAVTET128EF34EFB8,Dhol Vajda,Tigerstyle,351.45098,85.003,-8.025,5,0,4,0.0,0.0
TRAVTGF12903CCE04B,You Can't Deep Freeze a Red Hot Mama,Sophie Tucker,154.74893,165.578,-12.266,5,1,7,0.0,0.0
TRAVTIM12903C95CE6,Saddam,Gregory Isaacs,232.59383,159.89,-10.692,0,1,1,0.0,0.0
TRAVTMG128F4262F39,Let It Burn,Krayzie Bone,174.99383,100.119,-5.189,7,1,4,0.0,0.0
TRAVTNF128F428C4EA,König und Königin,Paso Doble,247.53587,156.26,-7.872,6,0,4,0.0,0.0
TRAVTPF128F92D107E,Beats are my Weapons,impulsonic,395.49342,128.955,-6.318,0,1,4,0.0,0.0
TRAVTPJ128F4265425,Russian Easter Festival_ Overture_ Op.36,Göteborgs Symfoniker / Neeme Järvi,904.80281,146.354,-21.394,0,1,4,0.0,0.0
TRAVTPN12903CAF3A4,pH4,Paul Glazby,445.57016,146.685,-13.977,5,0,4,0.0,0.0
TRAVTTD12903C924AD,(I Wanna) Play A Little While,J.B.Lenoir,167.23546,157.532,-15.622,8,1,4,0.0,0.0
TRAVTUD128F93094F2,Where Youth And Laughter Go,Broadcast,163.91791,119.2,-6.028,11,0,4,0.0,0.0
TRAVTWD128F93528B4,Show Me - Splitloop Remix,Deekline & Wizard,338.442,133.983,-4.045,11,0,4,0.0,0.0
TRAVTWI128F93586D0,Break,SWAMI featuring Ishmael Morabe,275.90485,93.225,-3.285,5,0,3,0.0,0.0
TRAVTXM12903CEFD4C,You've Got A Chance,The Jackson Southernaires,318.17098,113.092,-7.163,11,1,4,0.0,0.0
TRAVUAJ128E078EDA2,What It Takes,Aerosmith,314.27873,70.876,-4.82,5,1,4,0.0,0.0
TRAVUGT128F934D1F2,Feel In The House,The Tamperer,333.42649,124.998,-4.902,11,0,4,0.0,0.0
TRAVUHY128F426A1CA,Dis_ Oh Dis (Everybody Loves A Lover),Line Renaud,171.17995,92.905,-14.512,1,1,4,0.0,0.0
TRAVUOI128F424142F,Everything Ends (Live version) (Album Version),Slipknot,303.59465,125.02,-3.176,2,1,4,0.0,0.0
TRAVUOW128F4262955,Oh It's You,Super Cat,229.66812,167.377,-9.349,6,1,4,0.0,0.0
TRAVUPN128F93408D6,Breakdown [Live with Brett Dennen & Mason Jennings],Missy Higgins,185.57342,38.337,-14.313,7,1,4,0.0,0.0
TRAVUXG12903CE2D57,Nanea Kou Maka I Ka Le'ale'a,Ray Kane,262.26893,104.67,-20.737,6,1,7,0.0,0.0
TRAVUXN128F147ED0F,Last Hope's Gone (LP Version ),The Paul Butterfield Blues Band,289.61914,86.278,-9.353,7,1,4,0.0,0.0
TRAVUYA128F92EBE1E,Federico,Mongo Santamaria Orchestra,203.25832,106.822,-12.464,7,1,4,0.0,0.0
TRAVUYL128F934A9C5,Das Geheimrezept,Larissa,187.24526,100.929,-12.967,7,1,4,0.0,0.0
TRAVUYV128F4239504,Tell Me Who,Big Maybelle,130.87302,173.071,-5.723,5,1,4,0.0,0.0
TRAVVBW128F42819B2,Stay Loose,Belle & Sebastian,401.8673,86.505,-7.916,0,0,1,0.0,0.0
TRAVVDF128F92E6FD7,Just An Expression,Bruce Katz Band,209.05751,96.952,-17.216,0,0,5,0.0,0.0
TRAVVEB128F934DD34,Whatever It Took,X-Raided,210.70322,115.717,-3.103,6,0,5,0.0,0.0
TRAVVHD128F4276138,Singing The Night,Daniel Kobialka,404.21832,101.073,-14.768,2,1,7,0.0,0.0
TRAVVIV128F932617C,Cry Yourself To Sleep,War Babies,285.83138,165.965,-5.977,3,0,4,0.0,0.0
TRAVVKY128F147C330,No Return (Album Version),Fastball,248.92036,131.964,-12.555,1,1,4,0.0,0.0
TRAVVMO128F422B4CC,Tempestad,Ray Sandoval,415.99955,106.324,-17.621,4,0,4,0.0,0.0
TRAVVOP12903CC5771,Down Home,Nick Ingman,179.43465,97.571,-9.146,11,1,4,0.0,0.0
TRAVVRE128F92EC0A9,There She Goes Again,R.E.M.,163.81342,138.703,-5.775,9,1,1,0.0,0.0
TRAVVSL128F92F607D,Adios_ Mi Corazon,Herb Alpert And The Tijuana Brass,163.94404,97.52,-14.962,5,1,1,0.0,0.0
TRAVVTS128F429F74D,The Gal I Love,Washboard Sam,165.0673,99.006,-15.853,0,1,1,0.0,0.0
TRAVVUS128F92EA4F9,5 4 3 2 1,Rob Mullins,242.07628,146.306,-12.688,10,1,3,0.0,0.0
TRAVVWK128F4244971,Natty Dread Up Town,The Twinkle Brothers,198.37342,94.303,-16.154,1,0,4,0.0,0.0
TRAVVYK128F92E7FDE,Aubade D'Oiseau,André Verchuren,160.26077,210.858,-10.307,7,1,1,0.0,0.0
TRAVVZW12903CCEEE7,Into The Groove,Madonna,285.09995,116.512,-4.104,1,1,4,0.0,0.0
TRAVWAA128F145DE49,St. Louis Blues (24-Bit Digitally Remastered 99),Peggy Lee,134.81751,139.301,-9.152,0,1,4,0.0,0.0
TRAVWFL128F93173B6,Impromptu,Johnny Keating & All Stars,177.26649,132.043,-25.556,5,1,4,0.0,0.0
TRAVWHZ128F932B179,Don't Go (Produced by Frequency),Wordsworth feat. Adanita Ross,237.13914,85.263,-4.612,1,1,4,0.0,0.0
TRAVWIP128E078FA3D,Family Tree,Naughty By Nature,330.08281,93.502,-3.831,11,0,4,0.0,0.0
TRAVWLA12903CC81E1,Myasorubka,Kruger,171.67628,137.926,-3.315,10,0,1,0.0,0.0
TRAVWON128F9331A41,Think That Love Was In Your Heart,Glen Ricks,220.39465,163.937,-11.887,7,1,4,0.0,0.0
TRAVWRV128F427D06A,Profecias,Vox Dei,456.69832,66.856,-18.342,7,1,4,0.0,0.0
TRAVWTN128F425D2D5,Headlines,John Fogerty,269.29587,130.461,-5.074,10,1,4,0.0,0.0
TRAVWVL12903CABEEA,The Mojo,J.B. Lenoir,176.37832,99.829,-11.923,6,0,1,0.0,0.0
TRAVWVZ128F4239DD1,Red,Zebra,205.11302,90.07,-8.189,11,1,4,0.0,0.0
TRAVWWN128F4298B20,Rytmikone,J. Karjalainen & Mustat Lasit,194.45506,89.625,-14.451,5,1,3,0.0,0.0
TRAVWYR128F92DED0F,Dans Ces Villes,Julie Zenatti,227.5522,105.931,-3.737,9,0,4,0.0,0.0
TRAVWZA128F931F36E,Ahead By A Century,The Tragically Hip,225.43628,84.373,-7.372,7,1,5,0.0,0.0
TRAVXBL128F42BB389,Girl You're So Together,Michael Jackson,188.99546,111.459,-10.44,3,1,4,0.0,0.0
TRAVXEP128F14539AE,Introduction (Album Version),Fort Minor,43.38893,122.843,-14.866,5,1,5,0.0,0.0
TRAVXIG128F4266779,Satan Kingsize,Elena,237.60934,116.075,-9.718,0,1,4,0.0,0.0
TRAVXII128F92FCC6D,Mind Control,Stephen Marley,270.05342,118.144,-9.364,9,0,4,0.0,0.0
TRAVXJJ12903D0F1D8,So Damn High (Will Eastman Club Edit),Ruby Isle,277.73342,128.004,-6.326,2,1,5,0.0,0.0
TRAVXUN12903CAC564,Hawaiian Wedding Song,The King Sisters,195.89179,58.294,-27.863,5,1,1,0.0,0.0
TRAVXVJ128F92EA97C,Time On My Hands (You In My Arms),Ray Conniff;Billy Butterfield,175.15057,116.195,-13.526,8,1,4,0.0,0.0
TRAVXZP128F425C677,River Run,Michael Gettel,452.25751,168.035,-16.685,1,0,4,0.0,0.0
TRAVYGA128F14A2A3A,She's Got Me Singing [Bonus Track],Billy Butler,180.32281,124.335,-12.872,4,0,4,0.0,0.0
TRAVYHI12903CB95EC,Ride Wit Me,T-Bone,234.16118,96.007,-6.135,1,1,4,0.0,0.0
TRAVYIU128F42625E1,Standing On My Own,Agnostic Front,105.84771,112.292,-5.152,9,1,1,0.0,0.0
TRAVYNN128F425EBBC,Let It Go,Kirk Franklin with tobyMac & Sonny (of P.O.D.),299.85914,153.819,-9.07,9,0,4,0.0,0.0
TRAVYPH128F149B902,Assouf,Tinariwen,238.68036,160.887,-7.386,9,1,4,0.0,0.0
TRAVYRR128F423C597,Make That Money (Scrooge's Song) (Album Version),Alice Cooper,209.47546,92.685,-10.998,4,1,4,0.0,0.0
TRAVYTB128F4242404,Les Rats,Ramses,214.41261,76.549,-7.711,5,0,3,0.0,0.0
TRAVYVD128F4237876,Esquilo não samba,Móveis Coloniais de Acaju,271.5424,150.529,-5.344,2,0,3,0.0,0.0
TRAVYXA128F425906C,Vida,Andy Andy,264.46322,90.035,-6.73,4,0,5,0.0,0.0
TRAVYXL128EF34722F,Reason,Novembre,313.3122,113.746,-5.437,1,0,4,0.0,0.0
TRAVYXU128F92E0FE8,Live At Fabbricaeuropa_ Florence 1,Symbiosis Orchestra,297.35138,133.329,-10.174,6,0,5,0.0,0.0
TRAVZBG128F9332358,Get Picked Up (Niyi Can't Mix Version 1),Crazy Girl,357.14567,91.967,-6.609,0,1,5,0.0,0.0
TRAVZDX128F92ECF9B,Argument,Luciana Souza,198.89587,64.988,-26.455,4,0,3,0.0,0.0
TRAVZLU128F9305DD2,Viola Lee,Jim Kweskin_ The Jug Band,236.79955,87.461,-9.444,7,1,1,0.0,0.0
TRAVZQD12903CAD658,Do Re Mi,Percy Faith,151.09179,127.853,-12.898,0,1,1,0.0,0.0
TRAVZTI12903CFD2F7,Standing Outside of Heaven,Jimmy Wakely,139.04934,187.44,-15.251,5,1,3,0.0,0.0
TRAVZWX128F92EC110,Blink Of An Eye (Alternative),Berlin,255.32036,104.04,-4.521,11,1,4,0.0,0.0
TRAVZYU128F92E4ECB,Travel Writer,California Oranges,198.42567,128.005,-5.77,2,1,1,0.0,0.0
TRAVZZV128F42AE511,Camiño De Santiago,Carlos Nuñez,275.43465,143.969,-11.019,0,1,4,0.0,0.0
TRAWABF128F92EC63A,Hawaï,Java,361.1424,178.343,-11.619,5,1,7,0.0,0.0
TRAWABG12903CC0F03,Sleepy F%#&in' D,Sleepy D,251.08853,192.068,-10.978,7,1,4,0.0,0.0
TRAWAHX128F932B2FD,Teach Me Tonight (Album Version),Eddie Cano,182.49098,98.501,-16.077,3,1,1,0.0,0.0
TRAWAHY128F14AA11E,Out In The Woods,Leon Russell,218.51383,158.754,-14.274,9,1,4,0.0,0.0
TRAWAJX128F426570B,Hungry People,Otis Taylor,301.87057,84.56,-10.432,0,1,7,0.0,0.0
TRAWALQ128F427E65A,Krazy In Luv,Beyoncé,254.98077,99.694,-5.533,2,1,4,0.0,0.0
TRAWAQB128F930D7F7,22 (Vingt Deux) (Feat. Ours),Lily Allen Featuring Ours,189.20444,130.939,-4.713,10,0,4,0.0,0.0
TRAWASU12903D07A25,The Man Machine (2009 Digital Remaster),Kraftwerk,332.14649,89.346,-10.486,5,0,4,0.0,0.0
TRAWAWH128F934C8E4,Since I've Been Loving You,Fiona,297.42975,170.238,-6.253,11,1,4,0.0,0.0
TRAWAXO12903CB2364,The Rock,Atomic Rooster,269.71383,143.137,-12.535,0,0,4,0.0,0.0
TRAWAXV128F92E075C,Empty,Information Society,512.78322,95.002,-8.575,11,1,4,0.0,0.0
TRAWBBO128F92D15E1,Cold_ Cold Heart,Charlie Rich,174.18404,93.03,-13.353,0,1,4,0.0,0.0
TRAWBEN128F931012E,Tócale Las Palmas,Peret,179.69587,86.005,-3.97,7,1,4,0.0,0.0
TRAWBFX128F4213891,Metamorphosis,Sonny Simmons,699.03628,100.53,-10.179,1,1,3,0.0,0.0
TRAWBGU128F93306A8,Moonlight Boy,Jim Chappell,296.12363,69.147,-22.34,2,0,4,0.0,0.0
TRAWBGZ12903CDA47E,Minuit sur terre,Alain-François,294.42567,141.892,-7.627,5,1,3,0.0,0.0
TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,269.63546,104.038,-5.388,10,1,4,0.0,0.0
TRAWBKF128F92D7EC2,Betty Et Tommy (Instrumental),Cali,90.33098,75.25,-16.69,0,1,4,0.0,0.0
TRAWBNP128F42BA71A,Sexy Ladies,Justin Timberlake,238.602,100.012,-5.044,9,0,4,0.0,0.0
TRAWBOE128F92F2F46,You Are,Pearl Jam,268.69506,94.916,-8.053,10,1,4,0.0,0.0
TRAWBOS128EF33F24A,Äi Jo,ÄI-TIEM,100.70159,135.799,-9.686,7,1,4,0.0,0.0
TRAWBPY128F425512E,Fotia Sta Savvatovrada (Live),Angela Dimitriou,177.3971,132.076,-7.46,4,0,4,0.0,0.0
TRAWBSO128F931F551,19th Nervous Breakdown,Jason & The Scorchers,227.49995,176.269,-11.812,2,1,1,0.0,0.0
TRAWBSZ128F4278C10,Why You Wanna Get Funky...,Del The Funky Homosapien,316.60363,83.646,-8.039,6,1,4,0.0,0.0
TRAWBVQ128F149ADFD,Balon Combo,Mau Mau,233.40363,195.874,-7.106,7,1,3,0.0,0.0
TRAWBVW128F932A39F,Packed Up And Took My Mind,Little Milton,278.30812,141.609,-11.062,7,0,4,0.0,0.0
TRAWBWG128F1462C30,Stand Firm (2002 Digital Remaster),Peter Tosh,371.1473,146.644,-9.821,9,1,4,0.0,0.0
TRAWBXQ128F149BF78,Two Note Swivel (Unfinished Outtake),Talking Heads,348.78649,116.125,-12.041,10,1,4,0.0,0.0
TRAWBYI128F934BD90,We Say No,The Freedom,189.3873,139.103,-7.779,2,1,4,0.0,0.0
TRAWBYJ128F4254E34,Dreaming,Movado,182.07302,184.012,-6.94,7,1,4,0.0,0.0
TRAWBZE12903CA6CFA,Don Toribio,Varios Artistas de Rumba,171.88526,113.862,-5.762,6,1,4,0.0,0.0
TRAWCGS128F934BE2F,We Who Finish Last,Shai Hulud,188.29016,136.331,-4.019,2,0,4,0.0,0.0
TRAWCIC128F92FE36A,Gia,Despina Vandi,253.07383,130.022,-5.529,10,0,4,0.0,0.0
TRAWCIS128F428CFD1,Jones From Indiana,Daughters,64.9922,143.251,-4.058,8,0,1,0.0,0.0
TRAWCJY128F146A1D5,Don't Want To Know (1999 Digital Remaster),Bryan Ferry,247.11791,119.897,-6.895,3,0,1,0.0,0.0
TRAWCLF128F92F48C4,La Pierrade,Bénabar,243.59138,143.143,-12.5,0,1,4,0.0,0.0
TRAWCQE128F14676AC,Simon,Lifehouse,360.95955,141.78,-7.072,8,0,4,0.0,0.0
TRAWCQH12903CA9CB0,LFO [Original by LFO],Luke Vibert,347.8722,65.658,-5.388,8,1,1,0.0,0.0
TRAWCRG128F934F65B,Your Heart Can Sing,Bruce BecVar,257.93261,135.929,-14.374,9,1,4,0.0,0.0
TRAWCRK128F427CA9F,Communication,Mario Piu,430.54975,137.981,-9.152,7,1,4,0.0,0.0
TRAWCRX128F9338160,Feel Like Blowing My Horn,Robert Lockwood_ Jr.,274.70322,90.64,-13.456,2,1,1,0.0,0.0
TRAWCTI128F931BF21,Twelve Ounce (Album Version),Home Town Hero,206.88934,161.991,-3.798,8,1,4,0.0,0.0
TRAWCTL12903CBD92A,Innsmouth Jewelry,Misty Roses,290.7424,105.046,-11.487,8,1,4,0.0,0.0
TRAWCTS128F4275C3C,People with honour,Wilks,274.05016,89.99,-8.908,1,1,4,0.0,0.0
TRAWCUK128F92DE15C,The First Cut Is The Deepest,Little Angels,229.01506,85.163,-6.489,0,1,4,0.0,0.0
TRAWCXJ128F426F2B5,Mr. Marshall,Johnny Osbourne,226.69016,128.532,-9.237,1,1,4,0.0,0.0
TRAWCYI128F9316BD9,Where Have All The Clowns Gone,Michael Stanley Band,257.61914,167.336,-15.089,5,1,4,0.0,0.0
TRAWDAI128F148438A,Love Theme From Night Of Dark Shadows (unused Version),Dark Shadows,116.6624,130.557,-27.942,7,1,1,0.0,0.0
TRAWDEZ128F427ED67,so long_ astoria,The Ataris,199.26159,199.028,-3.254,2,1,4,0.0,0.0
TRAWDLK128EF342E1E,Suicide,Redman,209.84118,98.401,-12.466,1,0,4,0.0,0.0
TRAWDOU128F146D770,The Greeting Song (Album Version),Red Hot Chili Peppers,193.43628,134.221,-9.959,9,1,4,0.0,0.0
TRAWDRR128F4285F57,Careless Whisper,Kenny G Featuring Brian McKnight,232.25424,149.979,-7.098,10,1,4,0.0,0.0
TRAWDWZ128F9340E55,Famous Girl,Chris Brown,219.21914,105.98,-4.963,5,0,4,0.0,0.0
TRAWDXZ12903CA6E1D,Retarded Army,Rocky Whatule,197.642,97.875,-8.412,5,1,4,0.0,0.0
TRAWDYU128E07866AD,Trinity Definitely (Album Version),Don Davis,255.32036,138.494,-27.24,10,0,3,0.0,0.0
TRAWDZY128F9339D32,To Your Door,Maria Forde,175.5424,94.753,-10.775,4,1,4,0.0,0.0
TRAWEBH128F932A8CF,Ai Bu Hui Yi Zhi Deng Ni,Ken Chu,224.78322,110.078,-6.806,6,1,4,0.0,0.0
TRAWEDC128F14A2EBA,Contagious,Y&T,201.74322,123.788,-12.083,3,0,4,0.0,0.0
TRAWEDG128F42A5F1C,Seven Drunken Nights,Ronnie Drew,195.00363,117.141,-10.652,9,1,4,0.0,0.0
TRAWEFD12903CBADE8,Kandiyohi,The Honeydogs,221.07383,117.003,-6.654,11,1,4,0.0,0.0
TRAWEFQ128F92EF95E,Der Kleine Idiot,Marco Rima,362.9971,187.511,-8.036,9,1,4,0.0,0.0
TRAWEIX128F14B0F05,They Reminisce Over You (Single Version),Pete Rock & C.L. Smooth,286.69342,101.779,-10.235,1,0,4,0.0,0.0
TRAWENG128F93105B0,Why,Bescenta,231.91465,76.014,-6.479,1,1,1,0.0,0.0
TRAWEQF128F42591E9,Nação,Clara Nunes,213.49832,91.806,-12.82,6,1,7,0.0,0.0
TRAWEST128F4242614,Meathead (Album Version) (Non-PA),Story Of The Year,145.3971,209.695,-4.219,10,1,4,0.0,0.0
TRAWEUP128F92E72BD,Straight Coats,Kokane,208.03873,94.854,-8.796,0,0,4,0.0,0.0
TRAWEWS128F4297249,Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle,Massive Töne,310.25587,92.872,-8.096,8,0,4,0.0,0.0
TRAWEYD128F148C93B,Talk,Bert Kaempfert And His Orchestra,132.5971,88.47,-11.554,10,1,4,0.0,0.0
TRAWFAG128F92F6CDE,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),MC5,351.60771,125.848,-18.044,8,0,3,0.0,0.0
TRAWFBM12903C9F412,Skvoz' Tuman Vekov,Arkona,310.33424,150.068,-6.635,2,0,4,0.0,0.0
TRAWFCM12903CBE6FA,In the Underworld,Skyforger,252.81261,100.138,-4.194,7,1,4,0.0,0.0
TRAWFGF128E0792FE0,Stop The World,Extreme,364.38159,87.337,-7.759,8,1,4,0.0,0.0
TRAWFIQ12903CEF3C2,Dos Arbolitos (Ranchera),Gloria Lasso,147.82649,109.54,-9.165,3,1,4,0.0,0.0
TRAWFKP12903D0066A,Madame Irma,Théophil,305.3971,109.373,-10.516,4,0,5,0.0,0.0
TRAWFLJ128F14B064D,Down On The Street (False Start Take 2),The Stooges,211.35628,126.641,-6.969,11,0,4,0.0,0.0
